Group1_key,ecatalogue_key,CatFullNumber,Present Sci name,Phylum,Class,Order,Family,Genus,Ocean,SeaGulf,BaySound,Country,ProvinceStateTerritory,DistrictCountyShire,Township,NearestNamedPlace,PreciseLocation,AquDepthFromMet,AquDepthToMet,ColDate,Year Collected,Collector,Lat,Long
287,287,IZ.099156,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
288,288,IZ.099157,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
289,289,IZ.099158,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
290,290,IZ.099159,Amphiporus cruentatus,Nemertina,Enopla,Hoplonemertea,Amphiporidae,Amphiporus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
291,291,IZ.099160,Idotea phosphorea,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
292,292,IZ.099161,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
293,293,IZ.099162,Nicolea,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
294,294,IZ.099163,Euplana gracilis,Platyhelminthes,Turbellaria,Polycladida,Euplanidae,Euplana,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
295,295,IZ.099164,Polydora ciliata,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
296,296,IZ.099167,Gammaridea,Arthropoda,Malacostraca,Amphipoda,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
297,297,IZ.099170,Idotea balthica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
298,298,IZ.099223,Lacuna vincta,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
299,299,IZ.099224,Boonea bisuturalis,Mollusca,Gastropoda,,Pyramidellidae,Boonea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
300,300,IZ.099225,Membranipora tenuis,Bryozoa,Gymnolaemata,Cheilostomata,Membraniporidae,Membranipora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
301,301,IZ.099234,Spionidae,Annelida,Polychaeta,Sedentarida,Spionidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
302,302,IZ.099244,Spionidae,Annelida,Polychaeta,Sedentarida,Spionidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
303,303,IZ.099261,Semibalanus balanoides,Arthropoda,Cirripedia,Thoracica,Archaeobalanidae,Semibalanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
304,304,IZ.099283,Boonea bisuturalis,Mollusca,Gastropoda,,Pyramidellidae,Boonea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
305,305,IZ.099284,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
306,306,IZ.099312,Apocorophium simile,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Apocorophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
307,307,IZ.099369,Semibalanus balanoides,Arthropoda,Cirripedia,Thoracica,Archaeobalanidae,Semibalanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.251039,-72.9572
308,308,IZ.099382,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
309,309,IZ.099385,Microdeutopus,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
310,310,IZ.099497,Minuca pugnax,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Minuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
311,311,IZ.099508,Alitta virens,Annelida,Polychaeta,,Nereididae,Alitta,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
312,312,IZ.099525,Minuca pugnax,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Minuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
313,313,IZ.099590,Cirratulus,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
314,314,IZ.099591,Hemigrapsus sanguineus,Arthropoda,Malacostraca,Decapoda,Grapsidae,Hemigrapsus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
315,315,IZ.099592,Cirratulus,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
316,316,IZ.099593,Amphiporus,Nemertina,Enopla,Hoplonemertea,Amphiporidae,Amphiporus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
317,317,IZ.099594,Leitoscoloplos robustus,Annelida,Polychaeta,Orbiniida,Orbiniidae,Leitoscoloplos,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
318,318,IZ.099595,Scolecolepides viridis,Annelida,Polychaeta,Sedentarida,Spionidae,Scolecolepides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
319,319,IZ.099703,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
320,320,IZ.099704,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
321,321,IZ.099706,Grandidierella,Arthropoda,Malacostraca,Amphipoda,Aoridae,Grandidierella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
322,322,IZ.099713,Grandidierella,Arthropoda,Malacostraca,Amphipoda,Aoridae,Grandidierella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
323,323,IZ.099714,Melita nitida,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
324,324,IZ.099715,Melita nitida,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
325,325,IZ.099717,Ampithoe valida,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
326,326,IZ.099740,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
327,327,IZ.099753,Semibalanus balanoides,Arthropoda,Cirripedia,Thoracica,Archaeobalanidae,Semibalanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.251039,-72.9572
328,328,IZ.099774,Mya arenaria,Mollusca,Bivalvia,Myoida,Myidae,Mya,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
329,329,IZ.099799,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
330,330,IZ.099800,Amphiporus,Nemertina,Enopla,Hoplonemertea,Amphiporidae,Amphiporus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
331,331,IZ.099801,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
332,332,IZ.099802,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
333,333,IZ.099812,Eteone heteropoda,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
334,334,IZ.099864,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
335,335,IZ.099865,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
336,336,IZ.099944,Clathria prolifera,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
337,337,IZ.099946,Cliona celata,Porifera,Demospongiae,Hadromerida,Clionaidae,Cliona,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
338,338,IZ.099961,Gemma gemma,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
339,339,IZ.099994,Panopeus herbstii,Arthropoda,Malacostraca,Decapoda,Panopeidae,Panopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
340,340,IZ.100008,Leptuca pugilator,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Leptuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
341,341,IZ.100009,Minuca pugnax,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Minuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
342,342,IZ.100018,Hydrobia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
343,343,IZ.100048,Palaemonetes pugio,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemonetes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
344,344,IZ.100072,Leitoscoloplos robustus,Annelida,Polychaeta,Orbiniida,Orbiniidae,Leitoscoloplos,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
345,345,IZ.100073,Clathria prolifera,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
346,346,IZ.100082,Gammaridea,Arthropoda,Malacostraca,Amphipoda,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
347,347,IZ.100085,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
348,348,IZ.100089,Littorina saxatilis,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
349,349,IZ.100104,Actiniaria,Cnidaria,Anthozoa,Actiniaria,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
350,350,IZ.100127,Diadumene lineata,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
351,351,IZ.100128,Diadumene lineata,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
352,352,IZ.100129,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
353,353,IZ.100131,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
354,354,IZ.100149,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
355,355,IZ.100150,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
356,356,IZ.100153,Melampus bidentatus,Mollusca,Gastropoda,Eupulmonata,Ellobiidae,Melampus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
357,357,IZ.100154,Emerita talpoida,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
358,358,IZ.100155,Leptuca pugilator,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Leptuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
359,359,IZ.100156,Leptuca pugilator,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Leptuca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
360,360,IZ.100161,Odostomia bisuturalis,Mollusca,Gastropoda,,Pyramidellidae,Odostomia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
361,361,IZ.100164,Tritia obsoleta,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
362,362,IZ.100171,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
363,363,IZ.100173,Pagurus pollicaris,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
364,364,IZ.100174,Neverita duplicata,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
365,365,IZ.100176,Schistomeringos rudolphii,Annelida,Polychaeta,Eunicida,Dorvilleidae,Schistomeringos,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
366,366,IZ.100177,Orchestia grillus,Arthropoda,Malacostraca,Amphipoda,Talitridae,Orchestia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
367,367,IZ.100180,Ptilohyale plumulosus,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
368,368,IZ.100188,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
369,369,IZ.100194,Gammaridea,Arthropoda,Malacostraca,Amphipoda,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Stony Creek,Stony Creek under the trolley bridge,0,1,7/20/17,2017,Elder,41.269553,-72.757243
370,370,IZ.100232,Tritia obsoleta,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
371,371,IZ.100234,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
372,372,IZ.100241,Anomia simplex,Mollusca,Bivalvia,Pterioida,Anomiidae,Anomia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
373,373,IZ.100251,Palaemonetes vulgaris,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemonetes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
374,374,IZ.100262,Alitta virens,Annelida,Polychaeta,,Nereididae,Alitta,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
375,375,IZ.100263,Alitta virens,Annelida,Polychaeta,,Nereididae,Alitta,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial.",0,1,7/18/17,2017,Elder,41.286322,-72.923711
376,376,IZ.100264,Tritia trivittata,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
377,377,IZ.100265,Crepidula plana,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
